artist,track,duration,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
Butcher Babies,Yorktown,4.11,48.0,0.579,0.89,11.0,-5.993,1,0.0572,7.17e-05,0.267,0.144,0.469,128.017,4,rock
Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,2.82,94.0,0.824,0.862,2.0,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4,pop
Atar Mayner,◊ú◊™◊™ ◊ú◊ö,3.94,33.0,0.587,0.624,6.0,-5.6,1,0.0344,0.197,4.23e-06,0.266,0.175,99.964,4,hiphop
Tamuz,◊õ◊õ◊î ◊ê◊™ ◊®◊¶◊ô◊™ ◊ê◊ï◊™◊ô,5.48,32.0,0.528,0.598,5.0,-9.096,1,0.0464,0.000911,0.0625,0.542,0.676,159.361,4,rock
Ivy Sole,KISMET,3.61,42.0,0.651,0.536,2.0,-9.922,1,0.331,0.245,1.12e-05,0.0939,0.589,79.982,4,hiphop
Cryptodira,Dante's Inspiration,3.56,26.0,0.47,0.966,6.0,-5.666,0,0.0948,6.44e-05,0.0264,0.0793,0.372,165.075,3,metal
Voivod,Astronomy Domine,5.51,35.0,0.342,0.888,2.0,-11.883,1,0.0463,0.000175,0.46,0.139,0.195,126.69,4,metal
Baby Queen,These Drugs,4.03,42.0,0.555,0.606,11.0,-5.806,1,0.0294,0.00882,5.59e-06,0.118,0.147,93.016,4,pop
Whyel,Bricks To The Butterfly,4.38,39.0,0.359,0.782,5.0,-3.218,1,0.0382,0.00283,0.0533,0.103,0.174,164.97,4,rock
Silverchair,Tomorrow,4.44,64.0,0.292,0.714,2.0,-4.919,1,0.0316,0.000658,0.000109,0.102,0.462,151.412,3,rock
The Groundhogs,Garden - 2003 Remastered Version,5.41,34.0,0.417,0.556,7.0,-11.311,1,0.0312,0.0504,0.0175,0.197,0.481,110.622,4,rock
"Svante Söderqvist, Adam Forkelid, Calle Rasmusson",I Loves You Porgy,5.12,51.0,0.401,0.187,5.0,-16.796,1,0.0351,0.945,0.94,0.311,0.156,112.55,4,instrumental
FEVER 333,Trigger,2.75,35.0,0.63,0.986,1.0,-4.125,1,0.434,0.00708,1.72e-05,0.887,0.376,112.066,4,rock
Shalom Hanoch,◊™◊û◊ô◊ì ◊ñ◊î ◊¢◊õ◊©◊ô◊ï,4.03,18.0,0.58,0.556,9.0,-7.231,0,0.025,0.441,0.013,0.164,0.227,91.998,4,rock
Pimm's Trio,Blue Jeans,2.85,49.0,0.415,0.0648,10.0,-21.435,0,0.0339,0.98,0.931,0.121,0.0761,100.738,4,instrumental
Tesher,Jalebi Baby,3.16,78.0,0.68,0.895,2.0,-7.144,1,0.0378,0.0156,0.000374,0.145,0.824,93.037,4,pop
Santana,Smooth (feat. Rob Thomas),4.92,69.0,0.609,0.923,9.0,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,4,pop
Tom Petty and the Heartbreakers,Mary Jane's Last Dance,4.56,73.0,0.464,0.655,7.0,-9.058,0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,4,rock
Harmonize,Jeshi,3.3,37.0,0.777,0.793,7.0,-6.183,0,0.148,0.539,7.57e-06,0.172,0.899,96.92,4,pop
Krosis,Duplicity,5.18,36.0,0.553,0.924,11.0,-6.142,0,0.0649,0.000501,0.85,0.177,0.119,105.061,4,metal
Pattie,I Only Want to Be with You,3.7,35.0,0.467,0.563,1.0,-6.199,0,0.0339,0.214,0.000418,0.364,0.431,172.241,4,rock
NOVACUB,Change Your Mind,3.36,37.0,0.372,0.94,4.0,-3.586,0,0.14,0.00178,9.87e-05,0.154,0.49,163.099,4,rock
Emmet Cohen,Dardanella,5.41,2.0,0.405,0.354,7.0,-14.391,1,0.0354,0.828,0.816,0.104,0.256,142.061,4,instrumental
F√∂llakzoid,Rivers,7.52,33.0,0.531,0.656,9.0,-10.551,0,0.0317,0.718,0.47,0.0814,0.613,112.962,4,rock
Dennis Lloyd,Nevermind,2.61,40.0,0.601,0.69,5.0,-8.339,0,0.201,0.162,1.29e-05,0.409,0.0795,99.984,4,pop
L.A. WITCH,Fire Starter,3.35,37.0,0.203,0.833,9.0,-3.529,1,0.0339,2.7e-05,0.854,0.318,0.665,155.117,4,rock
The Steel Woods,Out of the Blue,4.41,37.0,0.559,0.486,7.0,-5.866,1,0.0367,0.0258,8.76e-05,0.261,0.367,137.928,3,rock
The Kills,I Put A Spell On You - Remastered 2020,2.28,33.0,0.729,0.617,3.0,-9.044,0,0.0483,0.125,0.00138,0.115,0.693,108.387,1,rock
Sixx:A.M.,Life Is Beautiful 2017,4.5,49.0,0.377,0.45,5.0,-10.028,1,0.0446,0.00839,0.000221,0.0905,0.107,157.719,4,rock
Death Angel,A Room With A View,4.69,38.0,0.309,0.499,7.0,-10.478,1,0.0303,0.0603,0.00699,0.148,0.212,168.926,4,metal
Syd,Missing Out,4.0,54.0,0.705,0.528,11.0,-5.582,1,0.0416,0.00761,0.00412,0.129,0.272,119.816,4,pop
Primus,Jerry Was A Race Car Driver,3.18,63.0,0.508,0.887,1.0,-12.377,0,0.0661,0.0099,0.392,0.345,0.724,122.655,4,rock
Danheim,Ymir,4.29,52.0,0.506,0.251,10.0,-20.968,0,0.0429,0.706,0.272,0.166,0.0752,109.967,4,metal
Lovehatehero,Goodbye My Love,3.56,44.0,0.451,0.99,2.0,-3.059,0,0.0874,1.36e-05,0.432,0.546,0.191,110.067,4,rock
Artillery,In Thrash We Trust,4.16,33.0,0.505,0.971,2.0,-5.516,1,0.0636,1.23e-06,0.539,0.0636,0.209,102.015,4,metal
The Rolling Stones,Wild Horses,5.7,71.0,0.432,0.389,7.0,-6.517,1,0.0255,0.687,0.0107,0.0788,0.158,139.506,4,rock
The Cult,Sun King,6.15,43.0,0.479,0.888,7.0,-9.278,1,0.0621,0.00181,0.00431,0.14,0.303,129.091,4,rock
Arik Einstein,◊¢◊ô◊™◊ï◊†◊ê◊ô ◊ß◊ò◊ü,4.9,22.0,0.601,0.475,7.0,-16.199,1,0.0409,0.49,7.39e-05,0.0918,0.383,148.965,4,rock
Airways,Reckless Tongue,2.98,52.0,0.532,0.892,11.0,-4.698,0,0.0711,0.00261,0.000564,0.228,0.808,85.99,4,rock
ShaqIsDope,Cali Love,3.2,46.0,0.807,0.719,1.0,-6.84,1,0.099,0.576,1.06e-06,0.118,0.665,109.99,4,hiphop
Shalom Hanoch,◊û◊ó◊õ◊ô◊ù ◊ú◊û◊©◊ô◊ó,5.73,38.0,0.596,0.873,7.0,-7.263,1,0.157,0.0656,3.73e-05,0.0892,0.801,95.32,4,rock
Noa Kirel,◊ê◊ù ◊ê◊™◊î ◊í◊ë◊®,3.26,48.0,0.767,0.71,8.0,-5.154,0,0.0694,0.218,9.54e-05,0.193,0.691,140.066,4,pop
Audioslave,Show Me How to Live,4.63,71.0,0.433,0.854,9.0,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,4,rock
St. Paul & The Broken Bones,All I Ever Wonder,3.49,45.0,0.563,0.603,7.0,-8.06,0,0.0299,0.0208,4.38e-05,0.169,0.365,94.582,4,pop
Country Westerns,Undeletable,3.66,24.0,0.621,0.557,5.0,-11.106,1,0.0379,0.105,9.93e-06,0.274,0.959,139.963,4,rock
Mc Zaac,Desce Pro Play (PA PA PA),2.81,71.0,0.935,0.71,11.0,-5.085,0,0.158,0.0769,1.92e-06,0.173,0.635,100.009,4,pop
Courtney Pine,How Many More,6.46,42.0,0.403,0.307,5.0,-13.426,1,0.0357,0.799,0.124,0.143,0.371,119.845,4,instrumental
Red Hot Chili Peppers,Look Around,3.47,59.0,0.56,0.953,7.0,-2.372,0,0.0851,0.005,1.6e-05,0.226,0.519,111.911,4,rock
Manna Dey,Kya Hawa Chali Baba Ritu Badli,3.42,1.0,0.558,0.447,8.0,-14.651,0,0.496,0.982,0.302,0.214,0.897,87.093,3,bollywood
Jet,Cold Hard Bitch,4.05,62.0,0.458,0.895,2.0,-3.972,1,0.0681,0.000219,0.000394,0.106,0.357,130.327,4,rock
"Elton John, Kiki Dee","Don't Go Breaking My Heart - Live at Live Aid, Wembley Stadium, 13th July 1985",4.19,29.0,0.483,0.995,5.0,-5.176,1,0.0426,0.0235,0.000175,0.954,0.446,139.123,4,pop
Skating Polly,Hollywood Factory,2.92,30.0,0.605,0.722,11.0,-5.852,1,0.0517,0.47,0.000461,0.104,0.961,124.711,4,rock
Budman.,Starbucks,4.09,38.0,0.533,0.653,4.0,-7.558,0,0.162,0.0463,9.32e-05,0.327,0.39,65.872,4,pop
TWIN XL,Slow Heart,3.17,49.0,0.583,0.881,9.0,-4.099,0,0.0904,0.00134,3.49e-05,0.341,0.813,140.09,4,rock
Hadag Nahash,◊®◊¶◊ô◊™◊ô ◊©◊™◊ì◊¢,5.78,22.0,0.515,0.827,8.0,-3.878,1,0.0888,0.0315,0.000252,0.0936,0.44,92.336,4,hiphop
Little Richard,"Good Golly, Miss Molly",2.14,48.0,0.57,0.863,7.0,-10.82,1,0.0526,0.581,0.00412,0.313,0.909,163.837,4,rock
Billie Eilish,Your Power,4.1,93.0,0.634,0.285,9.0,-14.007,0,0.0807,0.937,0.000359,0.232,0.203,129.65,4,pop
Shawn Mullins,Lullaby,5.5,52.0,0.626,0.731,7.0,-8.0,1,0.0455,0.0211,0.00231,0.249,0.545,79.971,4,rock
Coldplay,The Scientist,5.16,83.0,0.557,0.442,5.0,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,4,rock
Kenny Loggins,This Is It,3.95,60.0,0.641,0.497,7.0,-12.228,0,0.029,0.254,2.15e-06,0.158,0.743,102.274,4,rock
Mdou Moctar,Afrique Victime - Edit,4.11,36.0,0.288,0.887,5.0,-6.447,1,0.0985,0.0299,0.0656,0.873,0.688,108.083,4,rock
Incubus,Anna Molly,3.76,59.0,0.451,0.973,8.0,-2.611,1,0.0514,0.00428,7.36e-06,0.0924,0.628,151.885,4,rock
Smackbound,Drive It Like You Stole It,3.6,41.0,0.564,0.949,2.0,-5.184,1,0.0506,0.000543,0.000174,0.17,0.258,105.017,4,metal
"Asha Bhosle, Shailendra Singh","Jaane Do Naa - From ""Saagar""",5.06,39.0,0.566,0.447,3.0,-11.403,1,0.0349,0.769,6.19e-05,0.208,0.553,108.268,4,bollywood
No Love For The Middle Child,February,2.65,46.0,0.559,0.848,5.0,-4.957,0,0.0388,0.0174,3.86e-06,0.399,0.349,97.948,4,rock
Crook Brown,Inspired By True Events,2.72,39.0,0.435,0.783,10.0,-5.517,0,0.301,0.00951,6.33e-05,0.0999,0.316,166.054,4,hiphop
The Bravery,An Honest Mistake,3.66,57.0,0.46,0.889,2.0,-4.281,0,0.0294,3.21e-06,0.645,0.121,0.639,140.038,4,rock
VOLA,Head Mounted Sideways,5.57,47.0,0.49,0.872,7.0,-7.247,1,0.0424,0.000247,0.0859,0.0622,0.173,126.725,4,metal
Mohammed Rafi,"Main Bambai Ka Babu, Pt. 1",4.24,3.0,0.488,0.813,1.0,-5.946,1,0.0809,0.446,9.2e-05,0.289,0.903,104.087,4,bollywood
Paradise Lost,Say Just Words,4.05,45.0,0.508,0.924,8.0,-5.016,1,0.0427,0.00165,0.0153,0.264,0.18,135.129,4,metal
Holy Wars,TV DINNER,2.59,35.0,0.452,0.885,4.0,-3.409,1,0.0653,0.00301,2.97e-05,0.42,0.464,80.036,4,rock
Nicholas,Day One,2.67,50.0,0.762,0.748,2.0,-4.95,0,0.0507,0.323,1.88e-06,0.294,0.275,90.024,4,hiphop
A Perfect Circle,3 Libras,3.66,63.0,0.518,0.744,9.0,-8.248,1,0.0374,0.00383,0.007,0.078,0.211,144.019,3,rock
Desaster,Endless Awakening,7.11,23.0,0.258,0.892,7.0,-7.835,1,0.244,5.62e-05,0.753,0.117,0.0711,108.028,4,metal
Red Fang,Arrows,3.88,46.0,0.187,0.913,7.0,-8.185,1,0.0558,0.224,0.843,0.102,0.344,156.715,4,metal
Hadag Nahash,◊û◊î ◊†◊¢◊©◊î?,11.08,31.0,0.493,0.527,8.0,-10.798,1,0.153,0.258,7.01e-05,0.577,0.188,80.024,4,hiphop
The Doors,Riders on the Storm,7.25,73.0,0.55,0.722,11.0,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886,4,rock
Testament,Return to Serenity,6.51,53.0,0.294,0.613,1.0,-10.527,1,0.0384,0.235,0.000494,0.139,0.228,112.385,3,metal
Cream,Sunshine Of Your Love,4.17,68.0,0.684,0.481,2.0,-12.59,1,0.0384,0.475,6.57e-05,0.118,0.784,115.078,4,rock
Brandon Jack & The Artifacts,four days,2.17,29.0,0.516,0.948,2.0,-3.994,1,0.0644,0.0279,0.0564,0.15,0.957,170.087,4,rock
Metal Church,Dead on the Vine,3.96,37.0,0.515,0.984,9.0,-3.175,0,0.161,1.84e-06,0.0118,0.103,0.246,133.625,4,metal
NA CHUI,TILL THE END,5.23,42.0,0.622,0.768,5.0,-8.479,0,0.0439,0.000287,0.287,0.164,0.039,120.007,4,metal
Wild Wax Combo,Lip Lickin' Lou,2.1,33.0,0.501,0.926,4.0,-2.276,1,0.0696,0.605,0.000107,0.226,0.909,186.18,4,rock
Wanda Jackson,Let's Have A Party,2.19,52.0,0.522,0.901,4.0,-8.559,1,0.0479,0.535,9.3e-06,0.176,0.916,166.885,4,rock
gnash,forgive,2.71,47.0,0.663,0.387,2.0,-10.385,1,0.0629,0.482,1.7e-06,0.137,0.286,78.033,4,pop
Noel Gallagher's High Flying Birds,It‚Äôs A Beautiful World - Radio Edit,3.78,20.0,0.493,0.948,5.0,-3.904,1,0.0518,0.123,0.646,0.261,0.545,133.047,4,rock
Glass Animals,Heat Waves,3.98,84.0,0.761,0.525,11.0,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4,rock
The Five Hundred,The Rising Tide,4.0,29.0,0.467,0.993,4.0,-1.876,0,0.128,2.34e-06,0.000177,0.289,0.179,120.002,4,metal
PHOEBE ‚àÜX‚àÜ,Young Blood,3.84,33.0,0.736,0.442,5.0,-10.69,0,0.0353,0.444,0.146,0.146,0.321,114.022,4,pop
M√∂tley Cr√ºe,Home Sweet Home,4.02,69.0,0.403,0.777,5.0,-6.416,1,0.0354,0.0999,3.28e-06,0.124,0.149,76.329,4,metal
Earth Caller,I Will Return,2.85,25.0,0.339,0.971,10.0,-8.067,0,0.123,0.000395,0.739,0.205,0.108,194.764,4,metal
Between The Buried And Me,Mordecai,5.8,39.0,0.199,0.913,4.0,-5.772,1,0.0915,0.00023,0.153,0.232,0.266,148.641,3,metal
"Lata Mangeshkar, Pankaj Udhas",Maahiya Teri Kasam,8.24,17.0,0.31,0.609,2.0,-9.241,1,0.0396,0.777,0.0221,0.459,0.495,78.874,4,bollywood
The Post War,Bend,4.71,36.0,0.384,0.907,8.0,-4.132,1,0.0845,0.00212,2.76e-05,0.103,0.318,111.31,4,rock
Eyal Golan,◊õ◊©◊î◊ú◊ë ◊ë◊ï◊õ◊î,6.42,40.0,0.422,0.553,11.0,-6.724,0,0.0302,0.587,1.28e-05,0.896,0.248,134.022,4,pop
my bloody valentine,in another way,5.52,45.0,0.416,0.821,1.0,-14.309,1,0.101,0.00395,0.947,0.455,0.168,118.303,4,rock
All Them Witches,Elk.Blood.Heart,5.87,45.0,0.425,0.437,2.0,-8.133,0,0.0354,0.0732,0.00242,0.32,0.137,131.795,3,metal
Hundredth,Youth,3.51,43.0,0.442,0.978,8.0,-4.568,0,0.0846,2.93e-05,0.465,0.0763,0.356,89.986,4,rock
Fragile Animals,Landing,3.87,26.0,0.522,0.874,4.0,-6.037,0,0.0312,0.000638,0.583,0.327,0.361,119.997,4,rock
Thrice,Black Honey,3.99,60.0,0.442,0.892,9.0,-6.431,0,0.086,0.00267,7.92e-06,0.0758,0.237,151.914,4,rock
Tokky Horror,Simulate Me,3.5,16.0,0.361,0.578,10.0,-17.363,0,0.0449,0.00175,0.854,0.115,0.668,180.028,4,rock
"Richard Strauss, Artemis Quartet",String Sextet from Capriccio,9.62,26.0,0.0998,0.0534,5.0,-26.14,1,0.0468,0.954,0.853,0.247,0.039,82.047,3,instrumental
Corrosion Of Conformity,Vote with a Bullet,3.43,49.0,0.493,0.938,11.0,-6.526,1,0.105,4.7e-05,0.0339,0.0851,0.567,136.521,4,metal
PONY,Cry,3.25,21.0,0.724,0.728,4.0,-7.369,1,0.0295,0.0474,0.00687,0.0888,0.961,113.022,4,rock
Mason Hill,Find My Way,4.07,32.0,0.419,0.775,1.0,-5.834,0,0.0399,4.74e-05,0.0268,0.168,0.503,176.005,4,rock
W.E.T.,Big Boys Don't Cry,3.08,38.0,0.568,0.928,5.0,-8.907,0,0.0705,0.00135,0.000801,0.387,0.499,115.032,4,rock
Britney Spears,My Baby,3.31,37.0,0.601,0.154,2.0,-15.975,1,0.0299,0.84,0.00102,0.101,0.159,99.973,4,pop
Creedence Clearwater Revival,Bad Moon Rising - Live At The Woodstock Music & Art Fair / 1969,2.22,39.0,0.318,0.866,2.0,-6.787,1,0.0441,0.0124,0.000852,0.686,0.916,192.538,4,rock
Imagine Dragons,I Bet My Life,3.17,3.0,0.576,0.506,1.0,-9.114,1,0.28,0.0898,0.000222,0.155,0.576,116.951,4,rock
Airbourne,Runnin' Wild,3.63,65.0,0.503,0.96,10.0,-2.672,1,0.0626,9.25e-05,0.578,0.274,0.489,162.022,4,rock
Avalanche Effect,The Veil,4.45,38.0,0.426,0.932,1.0,-9.138,1,0.0591,0.000138,0.00331,0.059,0.602,170.048,4,rock
salem ilese,(L)only Child,2.41,60.0,0.645,0.611,8.0,-5.925,0,0.137,0.29,2.05e-05,0.237,0.645,157.475,3,pop
Blaze Bayley,War Within Me,4.19,32.0,0.473,0.957,4.0,-4.336,0,0.0567,0.000526,0.0163,0.153,0.41,99.991,4,metal
Dead Pony,Sharp Tongues,2.73,37.0,0.508,0.89,1.0,-6.592,1,0.0687,3.43e-05,0.00133,0.319,0.661,160.084,4,rock
Jack White,Love Interruption,2.63,52.0,0.582,0.365,9.0,-11.04,1,0.0388,0.648,1.03e-06,0.147,0.312,93.856,4,rock
The Rolling Stones,I Got The Blues - 2009 Mix,3.89,47.0,0.442,0.382,7.0,-5.295,1,0.0317,0.467,0.0216,0.121,0.199,119.947,3,rock
Michael Kiwanuka,Cold Little Heart - Radio Edit,3.5,71.0,0.629,0.58,7.0,-6.208,0,0.0278,0.357,0.000353,0.436,0.655,110.264,4,pop
Ozzy Osbourne,Dreamer,4.75,65.0,0.493,0.636,1.0,-7.408,1,0.0256,0.0629,2.49e-06,0.0921,0.279,79.419,4,rock
Celtic Frost,Into the Crypts of Rays,3.65,40.0,0.146,0.962,11.0,-7.394,0,0.0763,1.84e-06,0.876,0.59,0.26,169.561,4,metal
Foo Fighters,Saint Cecilia,3.69,57.0,0.235,0.869,4.0,-4.284,1,0.0609,0.000457,0.000987,0.459,0.513,146.654,4,rock
Waynewood,Picasso On The Concrete,3.17,33.0,0.492,0.729,4.0,-10.208,0,0.119,0.0693,0.000249,0.709,0.353,125.371,4,metal
Omer Moskovich,◊¢◊¶◊ï◊™,5.61,27.0,0.733,0.498,6.0,-9.266,0,0.0567,0.0368,0.0286,0.499,0.332,113.92,4,rock
Will Mays,"Yours, Truly",4.77,42.0,0.314,0.186,3.0,-16.676,1,0.0358,0.982,0.987,0.208,0.167,110.765,4,instrumental
Morbid Angel,Summoning Redemption,7.28,42.0,0.442,0.949,4.0,-8.588,0,0.0673,6.89e-05,0.103,0.862,0.0485,90.109,4,metal
Pale Waves,She's My Religion,3.16,52.0,0.522,0.726,4.0,-4.115,1,0.0383,0.348,5.47e-06,0.148,0.331,161.867,4,pop
YONAKA,Seize the Power,2.69,63.0,0.633,0.788,5.0,-4.075,0,0.127,0.0111,1.6e-06,0.0582,0.412,134.13,4,rock
Lunatic Soul,The Passage,8.96,33.0,0.586,0.726,9.0,-11.142,1,0.0423,0.354,0.662,0.134,0.598,147.979,3,metal
"Wolfgang Amadeus Mozart, Petersen Quartet","String Quartet No. 14 in G Major, K. 387 ""Spring"": IV. Molto allegro",4.29,21.0,0.41,0.0964,7.0,-20.089,1,0.0405,0.923,0.0887,0.33,0.371,149.492,4,instrumental
Siena Root,Final Stand,6.15,27.0,0.442,0.748,2.0,-10.139,1,0.0626,0.0429,0.00468,0.0967,0.229,135.422,4,metal
Danzig,Mother,3.41,70.0,0.365,0.763,11.0,-9.45,0,0.0591,0.00726,0.000457,0.0865,0.342,148.366,4,metal
U2,Where The Streets Have No Name - Remastered,5.63,67.0,0.49,0.724,2.0,-9.581,1,0.0366,0.00976,0.0046,0.159,0.292,125.812,4,rock
Ayreon,Comatose,4.44,42.0,0.326,0.442,9.0,-14.63,1,0.0815,0.245,0.539,0.111,0.209,98.975,5,metal
Brainstorm,Escape the Silence,4.39,42.0,0.466,0.991,9.0,-2.0,1,0.0566,4.61e-06,0.00221,0.0755,0.421,156.024,4,metal
Rebelution,Satisfied,3.28,61.0,0.758,0.697,1.0,-6.839,1,0.0664,0.0184,1.57e-06,0.068,0.776,146.91,4,rock
WARGASM (UK),Your Patron Saints,3.4,48.0,0.46,0.906,1.0,-8.201,1,0.15,2.99e-05,0.0348,0.17,0.566,161.055,4,rock
The Presolar Sands,Voodoo Ritual,5.94,24.0,0.144,0.772,9.0,-4.893,1,0.0421,3.53e-06,0.374,0.553,0.527,139.952,4,rock
LAP√™CHE,Finally Trying,3.05,35.0,0.4,0.984,2.0,-4.771,1,0.0973,8.8e-06,0.897,0.118,0.455,148.96,4,rock
Fleetwood Mac,Big Love,3.65,52.0,0.639,0.757,10.0,-12.351,0,0.0496,0.00559,0.0509,0.134,0.643,125.209,4,rock
Static-X,Bring You Down (Project Regeneration),3.59,49.0,0.64,0.947,10.0,-7.267,0,0.0951,0.000699,0.327,0.375,0.204,126.989,4,metal
The White Stripes,Blue Orchid,2.63,65.0,0.481,0.645,10.0,-8.535,0,0.318,0.0863,6.2e-06,0.332,0.612,151.307,4,rock
Live,Lakini's Juice,4.99,52.0,0.375,0.68,1.0,-7.015,1,0.0441,4.07e-05,0.0908,0.0851,0.367,91.424,4,rock
Nathan Goshen,◊©◊†◊ô ◊ô◊ú◊ì◊ô◊ù ◊ë◊¢◊ï◊ú◊ù,3.1,53.0,0.406,0.354,2.0,-9.343,0,0.0355,0.52,1.25e-05,0.116,0.479,119.706,4,pop
Exhorder,Hallowed Sound,5.13,28.0,0.492,0.985,7.0,-4.858,1,0.0859,1.6e-05,0.00174,0.249,0.342,97.012,4,metal
FishXGrits,The Sequel,2.07,26.0,0.77,0.506,10.0,-8.854,0,0.12,0.3,4.78e-06,0.125,0.507,124.042,4,hiphop
Lamb of God,Laid to Rest,3.84,65.0,0.366,0.956,10.0,-3.725,0,0.108,0.000293,0.00447,0.449,0.159,104.016,3,rock
Bones Owens,Keep It Close,3.68,49.0,0.451,0.817,11.0,-5.124,1,0.038,0.0144,3.49e-06,0.103,0.459,79.974,4,rock
David Bowie,Cat People (Putting Out Fire) - 2018 Remaster,5.17,50.0,0.502,0.867,10.0,-5.631,1,0.0501,0.063,0.000395,0.0918,0.752,128.295,4,rock
Twenty One Pilots,Choker,3.72,79.0,0.7,0.664,7.0,-8.211,1,0.0394,0.306,1.89e-05,0.249,0.585,142.009,4,rock
Sigur R√≥s,Flugufrelsarinn,7.8,40.0,0.187,0.6,11.0,-7.013,0,0.0348,0.0291,0.512,0.195,0.0792,124.77,4,rock
"Ali Farka Touré, Toumani Diabaté",Warbé,4.85,38.0,0.594,0.221,4.0,-19.161,1,0.0478,0.937,0.914,0.353,0.372,148.34,4,instrumental
Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 1999 Remaster",4.34,57.0,0.51,0.389,2.0,-14.317,0,0.0384,0.286,0.000398,0.644,0.621,94.04,4,rock
James Bay,Stealing Cars,3.72,40.0,0.457,0.236,3.0,-10.948,0,0.0294,0.844,3.05e-06,0.0962,0.357,87.623,4,pop
Every Time I Die,Map Change,4.95,50.0,0.232,0.966,9.0,-4.045,0,0.119,3.54e-05,0.0267,0.504,0.234,102.448,4,metal
Welles,Lovesong - Recorded at Spotify Studios NYC,4.2,33.0,0.373,0.812,9.0,-5.719,0,0.0469,0.000286,2.96e-05,0.249,0.399,146.302,4,rock
Von Pariahs,I Want Her,3.79,11.0,0.383,0.875,9.0,-4.421,1,0.0638,0.0025,2.14e-06,0.0995,0.615,178.037,4,rock
Accept,Koolaid,5.0,53.0,0.548,0.904,11.0,-5.197,1,0.03,0.000429,0.0842,0.37,0.342,129.016,4,metal
Charlie Hunter,Two For Bleu,5.66,36.0,0.603,0.57,2.0,-12.545,1,0.0512,0.265,0.827,0.0813,0.483,116.322,4,rock
The Raconteurs,Blank Generation - Studio Version - Recorded at Electric Lady Studios,3.89,50.0,0.391,0.791,11.0,-5.964,0,0.0552,0.0232,0.295,0.124,0.582,131.09,4,rock
Shadows Fall,Thoughts Without Words,4.53,38.0,0.42,0.959,1.0,-4.058,1,0.155,0.00209,0.000686,0.203,0.322,89.583,4,metal
Testament,Electric Crown,5.5,50.0,0.357,0.905,1.0,-7.787,1,0.0523,0.00395,0.000417,0.375,0.546,81.294,4,metal
Todd La Torre,Vanguards of the Dawn Wall,3.65,26.0,0.416,0.968,1.0,-6.483,1,0.118,2.68e-05,0.0118,0.402,0.434,180.084,4,metal
JayWood,What You Do To Me,4.23,35.0,0.495,0.868,7.0,-5.122,1,0.0621,0.124,0.815,0.0916,0.668,81.024,4,pop
The Disaster Area,Bruised & Broken,3.28,43.0,0.418,0.939,7.0,-7.128,1,0.0966,0.000129,1.2e-06,0.143,0.306,160.141,4,metal
C. James,Streetlights,2.81,40.0,0.611,0.265,11.0,-10.801,1,0.0349,0.733,0.0207,0.107,0.447,137.996,4,pop
Soulive,"Born Under A Bad Sign ft Warren Haynes, Nigel Hall & DJ Logic",7.0,15.0,0.298,0.736,6.0,-7.76,0,0.0485,0.0213,2.14e-05,0.971,0.622,114.193,4,rock
Aviv Geffen,◊¢◊ï◊†◊ï◊™,3.92,41.0,0.318,0.848,10.0,-8.355,1,0.0325,0.00162,1.39e-06,0.124,0.888,193.39,4,rock
Pearl Jam,Even Flow,4.88,75.0,0.394,0.944,10.0,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,4,rock
Dominik Buchheim,Morgensonne,3.05,46.0,0.56,0.0792,2.0,-18.169,1,0.0609,0.992,0.924,0.141,0.272,125.561,4,instrumental
Tim Garland,The Autumn Gate,4.35,45.0,0.261,0.185,9.0,-13.766,1,0.0353,0.867,0.725,0.0984,0.141,116.632,3,instrumental
Lielle,◊™◊®◊©◊ï◊ù,3.18,24.0,0.768,0.598,6.0,-9.952,1,0.185,0.326,2.9e-05,0.161,0.761,122.019,4,hiphop
Arthur Moon,Status Monster,3.01,27.0,0.485,0.428,7.0,-9.483,1,0.055,0.214,0.0013,0.294,0.256,161.903,3,rock
Coldplay,Princess of China,3.99,67.0,0.42,0.69,9.0,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,4,rock
Volumes,Left For Dead,2.28,33.0,0.35,0.907,1.0,-4.882,1,0.105,3.08e-05,6.56e-05,0.0999,0.143,193.754,4,metal
Dirty Honey,The Wire,3.09,46.0,0.389,0.894,8.0,-4.237,1,0.0873,0.000621,0.000223,0.429,0.691,184.101,4,rock
Barnaby Keen,Trust Me,3.69,14.0,0.651,0.434,7.0,-9.028,1,0.0249,0.622,0.00203,0.101,0.628,85.972,4,rock
